date,campaign_id,creative_id,country,os,days_since_launch,impressions_last_7d,spend_usd,impressions,viewable_impressions,clicks,conversions,revenue_usd,video_completions
2026-02-23,20083,500498,JP,Android,38,185648,65.95,11723,10300,19,4,86.77,0
2026-02-23,20083,500501,JP,Android,36,151626,67.78,10616,8884,26,3,62.32,0
2026-02-23,20083,500500,JP,Android,32,146401,55.81,7945,6145,12,1,25.23,0
2026-02-23,20083,500502,JP,Android,31,204450,62.94,11582,9250,51,5,130.88,0
2026-02-23,20083,500503,JP,iOS,49,166783,59.11,7781,5788,13,1,19.25,0
2026-02-23,20083,500499,JP,iOS,44,149346,54.66,7438,5478,14,1,19.13,0
2026-02-23,20083,500498,JP,iOS,38,187712,45.45,7144,5670,11,2,42.97,0
2026-02-23,20083,500501,JP,iOS,36,154107,47.69,5968,4674,10,2,53.51,0
2026-02-23,20083,500500,JP,iOS,32,148052,42.33,5643,4820,10,3,57.9,0
2026-02-23,20083,500502,JP,iOS,31,206063,51.49,8300,6810,15,2,43.81,0
2026-02-24,20083,500503,IT,Android,50,133341,143.14,32854,28609,56,5,106.7,0
2026-02-24,20083,500499,IT,Android,45,120067,168.37,37072,28953,72,11,276.73,0
2026-02-24,20083,500498,IT,Android,39,137128,135.68,38872,29374,75,6,140.79,0
2026-02-24,20083,500501,IT,Android,37,117677,145.2,33629,30553,84,9,210.08,0
2026-02-24,20083,500500,IT,Android,33,114398,138.53,32944,24279,67,6,118.37,0
2026-02-24,20083,500502,IT,Android,32,154377,194.83,55395,47937,179,16,320.98,0
2026-02-24,20083,500503,IT,iOS,50,134755,115.91,25043,23010,47,5,104.89,0
2026-02-24,20083,500499,IT,iOS,45,129092,91.78,19774,15656,37,3,63.76,0
2026-02-24,20083,500498,IT,iOS,39,145950,121.22,32090,25041,81,4,100.74,0
2026-02-24,20083,500501,IT,iOS,37,125974,96.44,19849,16910,47,2,40.58,0
2026-02-24,20083,500500,IT,iOS,33,120853,109.95,23401,19640,33,3,66.9,0
2026-02-24,20083,500502,IT,iOS,32,178194,135.52,33701,26428,108,7,175.24,0
2026-02-24,20083,500503,JP,Android,50,146431,75.93,10296,9027,19,1,23.24,0
2026-02-24,20083,500499,JP,Android,45,139566,62.82,8542,7229,13,2,38.22,0
2026-02-24,20083,500498,JP,Android,39,165616,57.33,9966,7438,24,3,77.26,0
2026-02-24,20083,500501,JP,Android,37,133568,65.89,9223,7744,19,2,53.12,0
2026-02-24,20083,500500,JP,Android,33,135479,67.41,9884,8986,19,1,25.64,0
2026-02-24,20083,500502,JP,Android,32,193853,78.04,13081,11392,33,4,103.21,0
2026-02-24,20083,500503,JP,iOS,50,149119,48.13,6028,5215,14,1,18.11,0
2026-02-24,20083,500499,JP,iOS,45,139838,46.33,6499,5051,8,1,22.69,0
2026-02-24,20083,500498,JP,iOS,39,165607,46.08,7376,6210,15,0,0.0,0
2026-02-24,20083,500501,JP,iOS,37,132996,51.08,6940,5510,14,3,75.94,0
2026-02-24,20083,500500,JP,iOS,33,137012,43.99,5861,4390,12,3,61.64,0
2026-02-24,20083,500502,JP,iOS,32,197324,56.8,9620,8543,22,1,24.48,0
2026-02-25,20083,500503,IT,Android,51,120006,156.81,38110,30042,70,4,82.43,0
2026-02-25,20083,500499,IT,Android,46,111479,137.97,32769,27505,71,5,109.99,0
2026-02-25,20083,500498,IT,Android,40,132663,170.48,50781,37201,81,5,128.61,0
2026-02-25,20083,500501,IT,Android,38,106529,138.05,32080,27409,63,7,175.02,0
2026-02-25,20083,500500,IT,Android,34,109479,173.31,40544,35509,57,5,127.62,0
2026-02-25,20083,500502,IT,Android,33,164039,181.12,55465,41196,147,17,334.02,0
2026-02-25,20083,500503,IT,iOS,51,130316,135.3,30174,21758,60,7,126.39,0
2026-02-25,20083,500499,IT,iOS,46,120734,123.86,27834,21718,42,4,104.87,0
2026-02-25,20083,500498,IT,iOS,40,157952,131.87,34998,31318,73,3,59.08,0
2026-02-25,20083,500501,IT,iOS,38,118305,126.42,25581,18968,64,6,142.92,0
2026-02-25,20083,500500,IT,iOS,34,126222,121.87,26256,23931,38,2,36.95,0
2026-02-25,20083,500502,IT,iOS,33,187144,117.52,33868,30161,90,8,208.76,0
2026-02-25,20083,500503,JP,Android,51,150286,79.58,11382,8414,20,1,26.01,0
2026-02-25,20083,500499,JP,Android,46,139928,68.08,10025,7227,24,2,36.57,0
2026-02-25,20083,500498,JP,Android,40,181227,79.65,14845,11857,30,6,128.62,0
2026-02-25,20083,500501,JP,Android,38,133270,72.44,9718,7476,17,3,55.35,0
2026-02-25,20083,500500,JP,Android,34,144533,60.75,8680,6736,13,4,105.21,0
2026-02-25,20083,500502,JP,Android,33,209430,79.24,14123,12099,43,4,77.66,0
2026-02-25,20083,500503,JP,iOS,51,153887,48.79,7390,6312,12,1,24.76,0
2026-02-25,20083,500499,JP,iOS,46,142515,46.69,5745,4438,6,1,20.95,0
2026-02-25,20083,500498,JP,iOS,40,188928,56.67,8977,7546,17,2,45.45,0
2026-02-25,20083,500501,JP,iOS,38,137020,51.51,7393,6462,20,3,76.99,0
2026-02-25,20083,500500,JP,iOS,34,147570,57.21,7065,5449,11,2,38.75,0
2026-02-25,20083,500502,JP,iOS,33,215253,59.01,9481,7584,24,2,48.18,0
2026-02-26,20083,500503,IT,Android,52,128423,121.95,27174,24572,55,8,206.37,0
2026-02-26,20083,500499,IT,Android,47,111188,134.16,29716,25140,52,5,103.51,0
2026-02-26,20083,500498,IT,Android,41,159033,151.4,39927,33281,63,4,86.69,0
2026-02-26,20083,500501,IT,Android,39,110784,132.68,31934,26943,75,3,76.35,0
2026-02-26,20083,500500,IT,Android,35,121691,165.83,39741,33042,84,7,179.93,0
2026-02-26,20083,500502,IT,Android,34,169339,169.34,47622,34493,115,10,238.86,0
2026-02-26,20083,500503,IT,iOS,52,130554,123.68,23470,18864,38,3,76.64,0
2026-02-26,20083,500499,IT,iOS,47,121130,93.88,20651,16671,40,1,22.9,0
2026-02-26,20083,500498,IT,iOS,41,166870,105.52,29054,22626,64,8,188.63,0
2026-02-26,20083,500501,IT,iOS,39,122869,112.54,23579,19516,43,4,95.65,0
2026-02-26,20083,500500,IT,iOS,35,138031,114.7,23912,19321,44,5,124.86,0
2026-02-26,20083,500502,IT,iOS,34,183260,104.82,27049,20792,80,9,221.2,0
2026-02-26,20083,500503,JP,Android,52,143728,68.07,9986,8664,21,0,0.0,0
2026-02-26,20083,500499,JP,Android,47,133239,47.05,7691,5805,20,0,0.0,0
2026-02-26,20083,500498,JP,Android,41,185958,51.9,8697,7567,13,2,39.29,0
2026-02-26,20083,500501,JP,Android,39,137225,72.41,11091,8593,28,3,54.84,0
2026-02-26,20083,500500,JP,Android,35,152059,71.29,9664,7183,10,1,19.62,0
2026-02-26,20083,500502,JP,Android,34,197228,76.07,12512,11273,27,1,24.74,0
2026-02-26,20083,500503,JP,iOS,52,147686,54.16,7424,5851,16,5,93.19,0
2026-02-26,20083,500499,JP,iOS,47,134431,34.11,4675,3439,8,1,21.34,0
2026-02-26,20083,500498,JP,iOS,41,187279,48.98,7975,6379,11,0,0.0,0
2026-02-26,20083,500501,JP,iOS,39,141376,51.82,6853,5587,15,0,0.0,0
2026-02-26,20083,500500,JP,iOS,35,155862,39.89,5068,4098,8,1,22.74,0
2026-02-26,20083,500502,JP,iOS,34,200120,44.64,7067,5342,16,3,63.14,0
2026-02-27,20083,500503,IT,Android,53,117000,148.01,32761,24186,60,6,113.12,0
2026-02-27,20083,500499,IT,Android,48,106337,118.28,25950,22297,44,4,88.65,0
2026-02-27,20083,500498,IT,Android,42,144473,164.32,46400,36145,91,7,134.41,0
2026-02-27,20083,500501,IT,Android,40,116149,126.02,30875,28141,62,5,108.38,0
2026-02-27,20083,500500,IT,Android,36,120386,154.23,36030,28489,66,8,154.53,0
2026-02-27,20083,500502,IT,Android,35,151722,166.38,50766,40096,150,14,375.1,0
2026-02-27,20083,500503,IT,iOS,53,119587,126.38,25680,22546,49,5,129.94,0
2026-02-27,20083,500499,IT,iOS,48,104453,98.34,20858,18997,29,1,24.29,0
2026-02-27,20083,500498,IT,iOS,42,155875,104.23,28885,25953,47,2,40.12,0
2026-02-27,20083,500501,IT,iOS,40,121443,117.15,24751,20791,51,3,60.4,0
2026-02-27,20083,500500,IT,iOS,36,130160,114.7,25823,21493,42,1,22.65,0
2026-02-27,20083,500502,IT,iOS,35,168620,107.48,29047,25521,64,5,107.88,0
2026-02-27,20083,500503,JP,Android,53,133885,71.32,10452,8524,22,4,98.72,0
2026-02-27,20083,500499,JP,Android,48,115286,58.83,8847,6665,10,0,0.0,0
2026-02-27,20083,500498,JP,Android,42,169915,51.55,9482,8025,15,0,0.0,0
2026-02-27,20083,500501,JP,Android,40,136476,49.46,6882,5518,10,0,0.0,0
2026-02-27,20083,500500,JP,Android,36,147303,60.25,8278,6636,18,1,24.31,0
2026-02-27,20083,500502,JP,Android,35,183544,60.64,10147,8840,17,2,44.81,0
2026-02-27,20083,500503,JP,iOS,53,136947,50.24,6014,5527,8,1,25.86,0
2026-02-27,20083,500499,JP,iOS,48,118388,45.26,6236,5387,13,0,0.0,0
2026-02-27,20083,500498,JP,iOS,42,170420,48.44,7530,5862,9,1,24.2,0
2026-02-27,20083,500501,JP,iOS,40,135965,38.35,4931,4111,10,1,24.86,0
2026-02-27,20083,500500,JP,iOS,36,148516,48.96,6699,5946,9,0,0.0,0
2026-02-27,20083,500502,JP,iOS,35,184210,54.43,9087,7522,24,4,81.4,0
2026-02-28,20083,500503,IT,Android,54,115787,173.58,42483,31117,65,3,67.88,0
2026-02-28,20083,500499,IT,Android,49,94908,159.12,33391,30233,49,3,64.43,0
2026-02-28,20083,500498,IT,Android,43,138023,148.31,45869,41532,79,5,126.28,0
2026-02-28,20083,500501,IT,Android,41,108962,149.27,32705,28492,72,11,217.37,0
2026-02-28,20083,500500,IT,Android,37,115474,131.71,29507,24201,56,2,43.44,0
2026-02-28,20083,500502,IT,Android,36,145675,140.59,41077,30381,111,11,214.16,0
2026-02-28,20083,500503,IT,iOS,54,134800,135.96,28171,21816,42,6,152.16,0
2026-02-28,20083,500499,IT,iOS,49,107648,98.66,19664,16088,34,1,23.81,0
2026-02-28,20083,500498,IT,iOS,43,154838,97.37,28860,22290,51,4,72.37,0
2026-02-28,20083,500501,IT,iOS,41,118088,101.88,21003,17051,46,4,103.01,0
2026-02-28,20083,500500,IT,iOS,37,121069,108.24,23559,17477,58,5,92.79,0
2026-02-28,20083,500502,IT,iOS,36,159703,102.34,28229,21003,76,7,164.79,0
2026-02-28,20083,500503,JP,Android,54,152985,73.42,11293,10134,13,0,0.0,0
2026-02-28,20083,500499,JP,Android,49,119621,57.02,7911,5748,13,2,41.77,0
2026-02-28,20083,500498,JP,Android,43,175001,71.72,13027,9416,32,5,105.31,0
2026-02-28,20083,500501,JP,Android,41,128000,76.88,11608,9596,23,1,20.51,0
2026-02-28,20083,500500,JP,Android,37,134964,72.93,10097,8320,22,3,68.19,0
2026-02-28,20083,500502,JP,Android,36,175420,64.87,11586,9790,23,1,25.87,0
2026-02-28,20083,500503,JP,iOS,54,156854,55.66,7369,5512,21,3,63.69,0
2026-02-28,20083,500499,JP,iOS,49,122857,46.6,6123,5000,8,1,25.53,0
2026-02-28,20083,500498,JP,iOS,43,180053,45.5,7516,6049,9,0,0.0,0
2026-02-28,20083,500501,JP,iOS,41,132755,48.68,6488,5791,11,1,19.95,0
2026-02-28,20083,500500,JP,iOS,37,139993,51.99,6963,6170,9,1,25.75,0
2026-02-28,20083,500502,JP,iOS,36,179939,67.73,10831,8600,21,3,76.59,0
2026-03-01,20083,500503,IT,Android,55,131462,177.66,42363,35252,73,10,258.16,0
2026-03-01,20083,500499,IT,Android,50,103030,169.31,40628,36307,81,6,137.08,0
2026-03-01,20083,500498,IT,Android,44,141169,142.3,40884,35399,66,2,52.76,0
2026-03-01,20083,500501,IT,Android,42,108368,146.2,36296,28514,83,7,169.32,0
2026-03-01,20083,500500,IT,Android,38,110926,150.45,38441,34242,54,5,130.59,0
2026-03-01,20083,500502,IT,Android,37,140004,202.39,58632,53127,144,15,366.67,0
2026-03-01,20083,500503,IT,iOS,55,148145,130.94,28335,20678,37,5,116.98,0
2026-03-01,20083,500499,IT,iOS,50,122800,126.34,25965,23738,47,2,37.49,0
2026-03-01,20083,500498,IT,iOS,44,153168,130.44,34422,27087,61,4,90.02,0
2026-03-01,20083,500501,IT,iOS,42,119913,137.35,29736,25937,45,3,73.26,0
2026-03-01,20083,500500,IT,iOS,38,123544,130.49,26891,21652,48,1,24.14,0
2026-03-01,20083,500502,IT,iOS,37,169589,137.29,38638,34121,101,11,243.22,0
2026-03-01,20083,500503,JP,Android,55,166028,67.18,9607,7246,16,3,72.68,0
2026-03-01,20083,500499,JP,Android,50,139918,74.33,10811,7931,17,3,63.26,0
2026-03-01,20083,500498,JP,Android,44,178108,58.03,10519,8593,21,1,23.77,0
2026-03-01,20083,500501,JP,Android,42,142767,63.67,9195,7156,12,1,25.4,0
2026-03-01,20083,500500,JP,Android,38,142157,74.12,10889,9351,18,3,76.49,0
2026-03-01,20083,500502,JP,Android,37,198080,73.47,12626,11513,29,3,78.57,0
2026-03-01,20083,500503,JP,iOS,55,169621,53.79,7475,5781,13,1,19.86,0
2026-03-01,20083,500499,JP,iOS,50,144493,65.87,8410,6072,17,2,47.59,0
2026-03-01,20083,500498,JP,iOS,44,181097,52.43,8029,7000,10,4,98.83,0
2026-03-01,20083,500501,JP,iOS,42,147031,64.77,8288,6553,8,1,20.23,0
2026-03-01,20083,500500,JP,iOS,38,146347,55.22,6927,5405,12,3,74.54,0
2026-03-01,20083,500502,JP,iOS,37,201619,62.79,10775,8043,26,3,55.37,0
2026-03-02,20083,500503,IT,Android,56,134613,109.15,26139,20913,30,1,19.61,0
2026-03-02,20083,500499,IT,Android,51,119512,100.22,22957,20891,50,7,171.16,0
2026-03-02,20083,500498,IT,Android,45,143257,101.19,30588,22744,63,4,103.51,0
2026-03-02,20083,500501,IT,Android,43,122614,115.96,28355,20761,51,6,110.96,0
2026-03-02,20083,500500,IT,Android,39,123767,109.37,25871,19653,34,2,42.48,0
2026-03-02,20083,500502,IT,Android,38,171317,118.41,36559,30889,78,6,123.42,0
2026-03-02,20083,500503,IT,iOS,56,132581,119.92,27388,24132,50,4,101.61,0
2026-03-02,20083,500499,IT,iOS,51,122805,86.82,19180,17127,29,4,79.25,0
2026-03-02,20083,500498,IT,iOS,45,144985,85.46,22893,17420,53,6,153.82,0
2026-03-02,20083,500501,IT,iOS,43,129966,107.6,23597,20905,40,2,50.8,0
2026-03-02,20083,500500,IT,iOS,39,126079,95.95,20558,17537,34,1,22.85,0
2026-03-02,20083,500502,IT,iOS,38,179647,114.44,29418,26671,70,3,79.87,0
2026-03-02,20083,500503,JP,Android,56,148676,74.88,10527,8664,15,2,48.11,0
2026-03-02,20083,500499,JP,Android,51,134074,57.78,8602,6529,21,0,0.0,0
2026-03-02,20083,500498,JP,Android,45,154851,48.09,7710,5670,8,0,0.0,0
2026-03-02,20083,500501,JP,Android,43,141955,63.55,9498,7025,10,1,21.43,0
2026-03-02,20083,500500,JP,Android,39,136540,67.88,9273,8412,14,0,0.0,0
2026-03-02,20083,500502,JP,Android,38,197479,50.32,9676,7015,21,1,19.79,0
2026-03-02,20083,500503,JP,iOS,56,151834,49.25,6487,4938,13,1,18.72,0
2026-03-02,20083,500499,JP,iOS,51,136553,36.36,4717,3716,11,1,23.5,0
2026-03-02,20083,500498,JP,iOS,45,155045,32.42,5515,4635,5,1,21.84,0
2026-03-02,20083,500501,JP,iOS,43,144965,39.02,5295,4758,7,1,19.88,0
2026-03-02,20083,500500,JP,iOS,39,138850,36.77,5024,3845,4,0,0.0,0
2026-03-02,20083,500502,JP,iOS,38,196324,37.96,6067,5182,9,2,36.67,0
2026-03-03,20083,500503,IT,Android,57,115958,167.48,38531,31184,76,6,141.78,0
2026-03-03,20083,500499,IT,Android,52,100642,142.65,34601,30840,62,6,126.86,0
2026-03-03,20083,500498,IT,Android,46,119676,130.67,35699,31555,62,4,73.17,0
2026-03-03,20083,500501,IT,Android,44,113964,135.79,30967,23639,55,6,160.71,0
2026-03-03,20083,500500,IT,Android,40,105433,135.53,29926,24197,63,7,184.62,0
2026-03-03,20083,500502,IT,Android,39,143759,139.93,41474,32342,79,6,142.11,0
2026-03-03,20083,500503,IT,iOS,57,126154,150.85,30222,22839,61,3,68.34,0
2026-03-03,20083,500499,IT,iOS,52,109278,106.2,21407,18925,40,4,90.12,0
2026-03-03,20083,500498,IT,iOS,46,120953,110.23,28826,22932,46,2,50.75,0
2026-03-03,20083,500501,IT,iOS,44,115195,143.17,29208,22495,55,1,22.47,0
2026-03-03,20083,500500,IT,iOS,40,108468,123.01,27835,23173,40,1,19.91,0
2026-03-03,20083,500502,IT,iOS,39,146595,148.26,40483,37172,114,9,240.61,0
2026-03-03,20083,500503,JP,Android,57,146769,69.25,9591,7383,20,1,18.61,0
2026-03-03,20083,500499,JP,Android,52,119874,68.67,9721,8703,17,3,80.0,0
2026-03-03,20083,500498,JP,Android,46,139260,60.34,11385,8900,16,2,39.14,0
2026-03-03,20083,500501,JP,Android,44,135208,65.25,9684,8786,15,4,84.01,0
2026-03-03,20083,500500,JP,Android,40,125414,59.05,8760,7722,18,1,19.01,0
2026-03-03,20083,500502,JP,Android,39,174452,65.7,11236,8458,25,3,75.08,0
2026-03-03,20083,500503,JP,iOS,57,148885,45.48,5892,4256,8,1,18.99,0
2026-03-03,20083,500499,JP,iOS,52,121185,40.64,5463,4356,4,0,0.0,0
2026-03-03,20083,500498,JP,iOS,46,142616,41.92,6714,5989,10,0,0.0,0
2026-03-03,20083,500501,JP,iOS,44,136604,51.39,6492,5930,10,2,40.54,0
2026-03-03,20083,500500,JP,iOS,40,127247,48.92,6696,5397,10,1,20.07,0
2026-03-03,20083,500502,JP,iOS,39,174913,61.21,9918,7230,23,0,0.0,0
2026-01-09,20084,500509,CA,Android,0,0,293.36,35637,27170,666,149,735.11,20219
2026-01-09,20084,500509,CA,iOS,0,35637,155.64,19455,15614,353,92,480.81,12547
2026-01-09,20084,500509,FR,Android,0,55092,722.58,116746,106759,2138,444,2815.07,71261
2026-01-09,20084,500509,FR,iOS,0,171838,495.97,67397,54050,916,164,1033.53,40116
2026-01-09,20084,500509,BR,Android,0,239235,122.65,32129,26191,490,79,494.99,19326
2026-01-09,20084,500509,BR,iOS,0,271364,111.15,25957,19775,402,68,337.69,16461
2026-01-09,20084,500509,UK,Android,0,297321,610.07,75062,58673,1223,243,1537.01,43339
2026-01-09,20084,500509,UK,iOS,0,372383,409.43,43762,35095,652,160,927.61,28385
2026-01-10,20084,500509,CA,Android,1,380508,205.24,26891,21726,510,114,569.68,17424
2026-01-10,20084,500509,CA,iOS,1,387944,207.1,21969,17408,334,70,359.44,12951
2026-01-10,20084,500509,FR,Android,1,293167,620.32,88601,72255,1395,275,1554.91,57355
2026-01-10,20084,500509,FR,iOS,1,314371,435.43,62774,45684,1030,212,1381.75,41626
2026-01-10,20084,500509,BR,Android,1,345016,120.75,28626,23068,487,85,399.3,17926
2026-01-10,20084,500509,BR,iOS,1,347685,105.03,24487,19985,453,82,534.28,15345
2026-01-10,20084,500509,UK,Android,1,297110,520.98,59761,54516,962,234,1208.16,39675
2026-01-10,20084,500509,UK,iOS,1,313109,511.8,59197,43272,1036,214,1277.48,34146
2026-01-11,20084,500509,CA,Android,2,345415,308.28,36182,26455,553,130,762.62,23479
2026-01-11,20084,500509,CA,iOS,2,359628,231.36,27779,23193,443,79,401.95,18432
2026-01-11,20084,500509,FR,Android,2,298806,634.32,94846,79342,1609,380,2127.94,56887
2026-01-11,20084,500509,FR,iOS,2,330878,590.97,86882,78737,1357,276,1505.21,56178
2026-01-11,20084,500509,BR,Android,2,389134,134.76,33573,26149,598,105,653.52,20396
2026-01-11,20084,500509,BR,iOS,2,398220,132.73,27169,24589,420,95,553.7,17370
2026-01-11,20084,500509,UK,Android,2,365628,599.84,69795,57242,1210,253,1198.43,47937
2026-01-11,20084,500509,UK,iOS,2,376226,574.76,62099,49168,967,172,938.83,34359
2026-01-12,20084,500509,CA,Android,3,402143,261.35,34827,31936,558,108,487.66,22108
2026-01-12,20084,500509,CA,iOS,3,409191,191.19,22749,19285,333,81,528.55,13909
2026-01-12,20084,500509,FR,Android,3,337094,624.58,94964,79312,1471,325,2057.67,60480
2026-01-12,20084,500509,FR,iOS,3,345176,439.61,63004,57439,804,187,1016.03,38663
2026-01-12,20084,500509,BR,Android,3,374607,151.37,38651,28218,661,113,725.93,22033
2026-01-12,20084,500509,BR,iOS,3,386089,102.23,25745,23309,424,104,682.17,16209
2026-01-12,20084,500509,UK,Android,3,342039,566.28,66755,57945,1050,191,1276.28,39627
2026-01-12,20084,500509,UK,iOS,3,346695,427.39,45082,38427,725,179,824.05,29308
2026-01-13,20084,500509,CA,Android,4,356950,257.37,32513,27266,450,101,503.2,21024
2026-01-13,20084,500509,CA,iOS,4,366714,166.58,19952,17470,271,62,320.16,12824
2026-01-13,20084,500509,FR,Android,4,291702,587.14,87497,65774,1103,225,1240.01,55431
2026-01-13,20084,500509,FR,iOS,4,316195,577.34,77668,64756,993,198,995.22,48593
2026-01-13,20084,500509,BR,Android,4,355212,116.31,32751,24687,473,87,431.3,20066
2026-01-13,20084,500509,BR,iOS,4,362218,96.66,20886,18202,302,49,284.16,12766
2026-01-13,20084,500509,UK,Android,4,316349,522.25,62815,45988,855,180,981.62,35145
2026-01-13,20084,500509,UK,iOS,4,334082,500.72,56361,44078,681,128,778.94,34011
2026-01-14,20084,500509,CA,Android,5,357930,248.12,32016,24584,375,62,371.45,20724
2026-01-14,20084,500509,CA,iOS,5,369994,171.0,18971,14499,186,33,176.44,11515
2026-01-14,20084,500509,FR,Android,5,301468,825.27,123496,100125,1422,274,1775.83,77212
2026-01-14,20084,500509,FR,iOS,5,347296,501.32,71714,55251,738,136,621.26,46295
2026-01-14,20084,500509,BR,Android,5,386259,166.46,42980,32206,582,108,596.13,28030
2026-01-14,20084,500509,BR,iOS,5,408353,141.37,33589,27672,369,58,379.64,23040
2026-01-14,20084,500509,UK,Android,5,379127,620.96,78493,61944,872,179,830.28,48299
2026-01-14,20084,500509,UK,iOS,5,401259,429.34,49091,35859,515,95,445.87,29422
2026-01-15,20084,500509,CA,Android,6,418334,268.63,35057,29008,364,68,372.68,22962
2026-01-15,20084,500509,CA,iOS,6,434420,202.05,22420,19893,224,56,352.39,13428
2026-01-15,20084,500509,FR,Android,6,333344,746.3,120845,107399,1204,210,974.64,78323
2026-01-15,20084,500509,FR,iOS,6,382475,592.64,79299,70770,744,147,947.99,50921
2026-01-15,20084,500509,BR,Android,6,418794,115.86,29288,25989,283,56,318.25,18217
2026-01-15,20084,500509,BR,iOS,6,414493,112.29,26927,24000,288,56,320.09,18213
2026-01-15,20084,500509,UK,Android,6,362927,501.89,60114,43334,549,97,592.08,36189
2026-01-15,20084,500509,UK,iOS,6,373950,430.77,44891,34860,429,100,454.8,26603
2026-01-16,20084,500509,CA,Android,7,383784,131.08,16165,14837,143,35,200.62,10204
2026-01-16,20084,500506,CA,Android,0,0,140.93,25301,18408,386,78,429.04,0
2026-01-16,20084,500509,CA,iOS,7,377529,75.51,8568,7743,59,13,76.01,5664
2026-01-16,20084,500506,CA,iOS,0,25301,105.69,15622,11318,223,56,300.37,0
2026-01-16,20084,500509,FR,Android,7,265252,359.13,48427,36185,456,92,446.75,29536
2026-01-16,20084,500506,FR,Android,0,40923,320.39,64889,56630,917,177,1117.21,0
2026-01-16,20084,500509,FR,iOS,7,234380,308.46,39675,32439,324,48,275.92,25151
2026-01-16,20084,500506,FR,iOS,0,105812,335.46,60404,53311,744,157,1038.71,0
2026-01-16,20084,500509,BR,Android,7,244767,65.43,16887,14449,166,28,142.4,10599
2026-01-16,20084,500506,BR,Android,0,166216,63.1,21405,15666,317,52,241.53,0
2026-01-16,20084,500509,BR,iOS,7,234727,50.12,11313,8595,97,17,80.17,7096
2026-01-16,20084,500506,BR,iOS,0,187621,53.22,17020,13297,251,37,207.5,0
2026-01-16,20084,500509,UK,Android,7,185926,317.58,40860,31620,401,85,420.93,27421
2026-01-16,20084,500506,UK,Android,0,204641,276.07,47022,37955,615,101,507.92,0
2026-01-16,20084,500509,UK,iOS,7,181895,177.36,19264,15704,161,28,166.95,11353
2026-01-16,20084,500506,UK,iOS,0,251663,258.34,40987,32652,591,126,649.96,0
2026-01-17,20084,500509,CA,Android,8,184994,81.6,9212,7386,73,16,74.2,6419
2026-01-17,20084,500506,CA,Android,1,267349,74.3,12359,9282,163,27,177.73,0
2026-01-17,20084,500505,CA,Android,0,0,61.86,7366,5903,119,32,174.08,4871
2026-01-17,20084,500508,CA,Android,0,0,76.71,13212,11744,174,40,261.83,0
2026-01-17,20084,500509,CA,iOS,8,185638,52.53,6474,5172,65,15,100.06,4263
2026-01-17,20084,500506,CA,iOS,1,264086,73.12,11253,8787,167,32,178.6,0
2026-01-17,20084,500505,CA,iOS,0,7366,71.87,8198,7349,112,23,143.4,5448
2026-01-17,20084,500508,CA,iOS,0,13212,72.16,10484,8462,157,27,141.4,0
2026-01-17,20084,500509,FR,Android,8,143685,196.06,32178,27826,207,38,174.62,19133
2026-01-17,20084,500506,FR,Android,1,210450,212.88,44350,36757,686,136,849.42,0
2026-01-17,20084,500505,FR,Android,0,15564,196.6,28752,21055,368,98,590.32,17562
2026-01-17,20084,500508,FR,Android,0,23696,262.78,57566,47197,705,131,658.93,0
2026-01-17,20084,500509,FR,iOS,8,136188,168.99,24613,21024,211,40,205.45,15779
2026-01-17,20084,500506,FR,iOS,1,194396,174.54,33576,27494,444,86,514.08,0
2026-01-17,20084,500505,FR,iOS,0,44316,192.15,27958,20998,452,82,410.7,18456
2026-01-17,20084,500508,FR,iOS,0,81262,214.3,40730,33914,458,83,377.08,0
